date,hour,poa_wm2,dn_wm2,df_wm2,tamb_c,wspd_ms,zenith_deg,dc_w,ac_w
2012-01-16,22,0,0,0,24.6,6.2,149.46,0.0,0.0
2012-01-16,23,0,0,0,24.5,6.1,163.4,0.0,0.0
2012-01-17,0,0,0,0,24.5,6.3,177.35,0.0,0.0
2012-01-17,1,0,0,0,24.5,6.4,168.6,0.0,0.0
2012-01-17,2,0,0,0,24.5,6.3,154.64,0.0,0.0
2012-01-17,3,0,0,0,24.5,6.1,140.73,0.0,0.0
2012-01-17,4,0,0,0,24.5,6.1,126.93,0.0,0.0
2012-01-17,5,0,0,0,24.5,6.2,113.28,0.0,0.0
2012-01-17,6,0,0,0,24.6,6.5,99.87,0.0,0.0
2012-01-17,7,16,0,16,24.8,6.8,86.62,68800.0,45604.161
2012-01-17,8,84,7,82,25.0,7.1,74.32,361200.0,332201.797
2012-01-17,9,147,15,140,25.1,7.3,62.81,632100.0,597066.331
2012-01-17,10,320,92,264,25.2,7.4,52.84,1376000.0,1321128.951
2012-01-17,11,293,22,278,25.2,7.2,45.47,1259900.0,1208440.083
2012-01-17,12,184,0,184,25.1,7.1,42.08,791200.0,752325.914
2012-01-17,13,261,11,254,25.1,7.0,43.63,1122300.0,1074731.979
2012-01-17,14,357,113,284,25.0,6.9,49.66,1535100.0,1475365.139
2012-01-17,15,153,0,153,24.9,6.6,58.79,657900.0,622258.43
2012-01-17,16,185,52,167,24.8,6.3,69.8,795500.0,756519.081
2012-01-17,17,37,1,37,24.7,5.9,81.91,159100.0,134191.156
2012-01-17,18,0,0,0,24.6,5.6,94.87,0.0,0.0
2012-01-17,19,0,0,0,24.6,5.3,108.15,0.0,0.0
2012-01-17,20,0,0,0,24.5,5.2,121.72,0.0,0.0
2012-01-17,21,0,0,0,24.5,5.2,135.48,0.0,0.0
2012-01-17,22,0,0,0,24.4,5.3,149.36,0.0,0.0
2012-01-17,23,0,0,0,24.4,5.4,163.31,0.0,0.0
2012-01-18,0,0,0,0,24.3,5.6,177.23,0.0,0.0
2012-01-18,1,0,0,0,24.3,5.8,168.66,0.0,0.0
2012-01-18,2,0,0,0,24.3,5.8,154.69,0.0,0.0
2012-01-18,3,0,0,0,24.3,5.8,140.78,0.0,0.0
2012-01-18,4,0,0,0,24.3,5.5,126.96,0.0,0.0
2012-01-18,5,0,0,0,24.3,5.2,113.3,0.0,0.0
2012-01-18,6,0,0,0,24.4,4.9,99.88,0.0,0.0
2012-01-18,7,22,1,22,24.6,4.8,86.61,94600.0,70921.925
2012-01-18,8,99,12,96,24.9,4.7,74.28,425700.0,395322.339
2012-01-18,9,251,38,234,25.1,4.5,62.74,1079300.0,1032914.621
2012-01-18,10,335,55,301,25.2,4.3,52.73,1440500.0,1383683.516
2012-01-18,11,726,899,94,25.3,4.1,45.31,3121800.0,3001582.309
2012-01-18,12,777,915,96,25.4,4.1,41.89,3341100.0,3210810.573
2012-01-18,13,755,909,95,25.3,4.2,43.42,3246500.0,3120606.245
2012-01-18,14,664,885,89,25.3,4.4,49.45,2855200.0,2746666.317
2012-01-18,15,511,827,80,25.1,4.5,58.59,2197300.0,2114969.803
2012-01-18,16,314,712,66,24.9,4.4,69.63,1350200.0,1296097.053
2012-01-18,17,103,441,40,24.6,4.1,81.75,442900.0,412148.407
2012-01-18,18,0,0,0,24.5,3.7,94.72,0.0,0.0
2012-01-18,19,0,0,0,24.4,3.2,108.02,0.0,0.0
2012-01-18,20,0,0,0,24.3,2.9,121.61,0.0,0.0
2012-01-18,21,0,0,0,24.3,2.6,135.37,0.0,0.0
2012-01-18,22,0,0,0,24.2,2.3,149.26,0.0,0.0
2012-01-18,23,0,0,0,24.2,2.1,163.22,0.0,0.0
2012-01-19,0,0,0,0,24.1,2.0,177.11,0.0,0.0
2012-01-19,1,0,0,0,24.0,1.9,168.71,0.0,0.0
2012-01-19,2,0,0,0,24.0,1.8,154.74,0.0,0.0
2012-01-19,3,0,0,0,23.9,1.7,140.82,0.0,0.0
2012-01-19,4,0,0,0,23.9,1.5,126.99,0.0,0.0
2012-01-19,5,0,0,0,23.9,1.4,113.32,0.0,0.0
2012-01-19,6,0,0,0,23.9,1.2,99.88,0.0,0.0
2012-01-19,7,37,275,20,24.1,1.0,86.59,159100.0,134191.156
2012-01-19,8,236,678,52,24.4,0.9,74.24,1014800.0,970158.607
2012-01-19,9,446,825,67,24.7,0.9,62.67,1917800.0,1845469.25
2012-01-19,10,621,897,76,25.0,1.2,52.62,2670300.0,2569508.813
2012-01-19,11,587,332,353,25.2,1.6,45.15,2524100.0,2429221.503
2012-01-19,12,788,938,88,25.4,1.9,41.68,3388400.0,3255883.719
2012-01-19,13,767,934,86,25.6,2.2,43.2,3298100.0,3169818.199
2012-01-19,14,674,896,89,25.6,2.5,49.23,2898200.0,2787823.369
2012-01-19,15,520,842,79,25.6,2.9,58.4,2236000.0,2152232.024
2012-01-19,16,322,734,65,25.4,3.3,69.46,1384600.0,1329471.638
2012-01-19,17,108,473,39,25.1,3.5,81.59,464400.0,433177.396
2012-01-19,18,0,0,0,24.8,3.8,94.58,0.0,0.0
2012-01-19,19,0,0,0,24.6,4.1,107.89,0.0,0.0
2012-01-19,20,0,0,0,24.5,4.3,121.49,0.0,0.0
2012-01-19,21,0,0,0,24.3,4.5,135.26,0.0,0.0
2012-01-19,22,0,0,0,24.1,4.6,149.16,0.0,0.0
2012-01-19,23,0,0,0,24.0,4.7,163.12,0.0,0.0
2012-01-20,0,0,0,0,23.9,4.8,176.97,0.0,0.0
2012-01-20,1,0,0,0,23.8,4.9,168.76,0.0,0.0
2012-01-20,2,0,0,0,23.7,5.0,154.79,0.0,0.0
2012-01-20,3,0,0,0,23.6,5.0,140.86,0.0,0.0
2012-01-20,4,0,0,0,23.6,5.1,127.02,0.0,0.0
2012-01-20,5,0,0,0,23.5,5.2,113.33,0.0,0.0
2012-01-20,6,0,0,0,23.6,5.4,99.88,0.0,0.0
2012-01-20,7,39,310,20,23.9,5.6,86.57,167700.0,142624.335
2012-01-20,8,242,709,49,24.2,5.7,74.19,1040600.0,995265.329
2012-01-20,9,240,29,226,24.6,5.5,62.59,1032000.0,986897.062
2012-01-20,10,630,922,69,24.9,5.1,52.5,2709000.0,2606612.752
2012-01-20,11,748,945,80,25.2,4.3,44.99,3216400.0,3091888.64
2012-01-20,12,799,957,82,25.5,3.4,41.48,3435700.0,3300937.519
2012-01-20,13,778,951,82,25.7,2.6,42.97,3345400.0,3214908.932
2012-01-20,14,683,912,85,25.8,2.0,49.01,2936900.0,2824851.045
2012-01-20,15,333,78,292,25.8,1.7,58.2,1431900.0,1375344.986
2012-01-20,16,326,740,64,25.7,2.0,69.28,1401800.0,1346155.094
2012-01-20,17,110,470,40,25.4,2.5,81.44,473000.0,441587.873
2012-01-20,18,0,0,0,25.1,3.0,94.44,0.0,0.0
2012-01-20,19,0,0,0,24.8,3.5,107.76,0.0,0.0
2012-01-20,20,0,0,0,24.6,3.9,121.37,0.0,0.0
2012-01-20,21,0,0,0,24.5,4.2,135.16,0.0,0.0
2012-01-20,22,0,0,0,24.3,4.4,149.06,0.0,0.0
2012-01-20,23,0,0,0,24.2,4.6,163.02,0.0,0.0
2012-01-21,0,0,0,0,24.1,4.9,176.82,0.0,0.0
2012-01-21,1,0,0,0,24.0,5.2,168.79,0.0,0.0
2012-01-21,2,0,0,0,23.9,5.4,154.83,0.0,0.0
2012-01-21,3,0,0,0,23.9,5.6,140.89,0.0,0.0
2012-01-21,4,0,0,0,23.9,5.8,127.04,0.0,0.0
2012-01-21,5,0,0,0,23.9,6.0,113.34,0.0,0.0
2012-01-21,6,0,0,0,24.0,6.3,99.87,0.0,0.0
2012-01-21,7,37,277,21,24.2,6.7,86.55,159100.0,134191.156
2012-01-21,8,63,0,63,24.5,7.1,74.14,270900.0,243772.605
2012-01-21,9,196,9,192,24.7,7.3,62.51,842800.0,802633.368
2012-01-21,10,374,78,326,24.9,7.3,52.38,1608200.0,1546157.03
2012-01-21,11,482,126,393,25.2,7.2,44.81,2072600.0,1994814.552
2012-01-21,12,799,949,86,25.4,6.9,41.26,3435700.0,3300937.519
2012-01-21,13,779,945,85,25.6,6.8,42.74,3349700.0,3219007.13
2012-01-21,14,689,922,81,25.7,6.6,48.79,2962700.0,2849528.968
2012-01-21,15,535,871,74,25.7,6.5,58.0,2300500.0,2214306.947
2012-01-21,16,334,765,61,25.5,6.3,69.1,1436200.0,1379514.331
2012-01-21,17,116,513,38,25.2,6.1,81.28,498800.0,466815.465
2012-01-21,18,0,0,0,24.8,5.9,94.3,0.0,0.0
2012-01-21,19,0,0,0,24.5,6.0,107.64,0.0,0.0
2012-01-21,20,0,0,0,24.3,6.2,121.25,0.0,0.0
2012-01-21,21,0,0,0,24.2,6.2,135.05,0.0,0.0
2012-01-21,22,0,0,0,24.0,6.3,148.96,0.0,0.0
2012-01-21,23,0,0,0,24.0,6.7,162.93,0.0,0.0
2012-01-22,0,0,0,0,23.9,7.1,176.66,0.0,0.0
2012-01-22,1,0,0,0,23.9,7.4,168.82,0.0,0.0
2012-01-22,2,0,0,0,23.9,7.5,154.86,0.0,0.0
2012-01-22,3,0,0,0,23.9,7.8,140.91,0.0,0.0
2012-01-22,4,0,0,0,24.0,8.1,127.06,0.0,0.0
2012-01-22,5,0,0,0,24.0,8.3,113.34,0.0,0.0
2012-01-22,6,0,0,0,24.1,8.3,99.86,0.0,0.0
2012-01-22,7,36,203,24,24.2,8.2,86.52,154800.0,129974.326
2012-01-22,8,74,0,74,24.5,7.9,74.08,318200.0,290101.451
2012-01-22,9,450,793,83,24.8,7.4,62.42,1935000.0,1862073.405
2012-01-22,10,628,869,95,25.0,6.8,52.24,2700400.0,2598368.552
2012-01-22,11,750,921,95,25.2,6.2,44.63,3225000.0,3100094.47
2012-01-22,12,360,13,351,25.4,5.8,41.04,1548000.0,1487861.183
2012-01-22,13,511,132,413,25.5,5.5,42.51,2197300.0,2114969.803
2012-01-22,14,228,1,228,25.6,5.0,48.57,980400.0,936674.024
2012-01-22,15,532,835,87,25.5,4.2,57.8,2287600.0,2201894.84
2012-01-22,16,328,706,75,25.4,3.5,68.92,1410400.0,1354495.862
2012-01-22,17,75,6,74,25.1,3.0,81.12,322500.0,294312.205
2012-01-22,18,0,0,0,24.8,2.7,94.15,0.0,0.0
2012-01-22,19,0,0,0,24.5,2.5,107.51,0.0,0.0
2012-01-22,20,0,0,0,24.4,2.3,121.14,0.0,0.0
2012-01-22,21,0,0,0,24.2,2.1,134.95,0.0,0.0
2012-01-22,22,0,0,0,24.1,2.1,148.86,0.0,0.0
2012-01-22,23,0,0,0,23.9,2.1,162.83,0.0,0.0
2012-01-23,0,0,0,0,23.8,2.2,176.49,0.0,0.0
2012-01-23,1,0,0,0,23.7,2.3,168.84,0.0,0.0
2012-01-23,2,0,0,0,23.7,2.2,154.89,0.0,0.0
2012-01-23,3,0,0,0,23.7,2.0,140.94,0.0,0.0
2012-01-23,4,0,0,0,23.6,1.8,127.07,0.0,0.0
2012-01-23,5,0,0,0,23.6,1.7,113.34,0.0,0.0
2012-01-23,6,0,0,0,23.6,1.6,99.84,0.0,0.0
2012-01-23,7,36,210,23,23.8,1.7,86.48,154800.0,129974.326
2012-01-23,8,237,641,61,24.1,1.8,74.02,1019100.0,974343.461
2012-01-23,9,451,802,78,24.3,1.9,62.32,1939300.0,1866224.044
2012-01-23,10,629,880,88,24.6,2.1,52.11,2704700.0,2602490.732
2012-01-23,11,748,907,100,24.9,2.4,44.45,3216400.0,3091888.64
2012-01-23,12,301,2,299,25.1,2.5,40.81,1294300.0,1241841.528
2012-01-23,13,221,0,220,25.2,2.5,42.26,950300.0,907366.62
2012-01-23,14,687,882,101,25.3,2.4,48.34,2954100.0,2841303.633
2012-01-23,15,312,51,285,25.3,2.2,57.6,1341600.0,1287751.808
2012-01-23,16,37,0,37,25.2,1.9,68.74,159100.0,134191.156
2012-01-23,17,115,432,47,25.0,1.6,80.97,494500.0,462611.266
2012-01-23,18,0,0,0,24.7,1.4,94.01,0.0,0.0
2012-01-23,19,0,0,0,24.6,1.2,107.38,0.0,0.0
2012-01-23,20,0,0,0,24.4,1.2,121.02,0.0,0.0
2012-01-23,21,0,0,0,24.2,1.4,134.84,0.0,0.0
2012-01-23,22,0,0,0,24.0,1.5,148.77,0.0,0.0
2012-01-23,23,0,0,0,23.8,1.6,162.73,0.0,0.0
2012-01-24,0,0,0,0,23.6,1.7,176.31,0.0,0.0
2012-01-24,1,0,0,0,23.4,1.7,168.85,0.0,0.0
2012-01-24,2,0,0,0,23.3,1.6,154.91,0.0,0.0
2012-01-24,3,0,0,0,23.2,1.4,140.95,0.0,0.0
2012-01-24,4,0,0,0,23.1,1.3,127.07,0.0,0.0
2012-01-24,5,0,0,0,23.1,1.2,113.34,0.0,0.0
2012-01-24,6,0,0,0,23.1,1.1,99.82,0.0,0.0
2012-01-24,7,36,195,24,23.3,1.0,86.44,154800.0,129974.326
2012-01-24,8,238,637,62,23.5,1.0,73.95,1023400.0,978528.154
2012-01-24,9,454,810,77,23.8,1.2,62.22,1952200.0,1878675.001
2012-01-24,10,521,361,299,24.2,1.3,51.96,2240300.0,2156371.471
2012-01-24,11,754,921,94,24.6,1.2,44.26,3242200.0,3116504.21
2012-01-24,12,808,939,95,25.0,1.2,40.58,3474400.0,3337785.33
2012-01-24,13,788,937,92,25.2,1.3,42.02,3388400.0,3255883.719
2012-01-24,14,692,889,98,25.4,1.2,48.11,2975600.0,2861865.771
2012-01-24,15,290,39,269,25.4,1.2,57.39,1247000.0,1195911.903
2012-01-24,16,335,715,73,25.4,1.3,68.56,1440500.0,1383683.516
2012-01-24,17,72,3,71,25.2,1.3,80.81,309600.0,281679.464
2012-01-24,18,0,0,0,25.0,1.3,93.87,0.0,0.0
2012-01-24,19,0,0,0,24.9,1.4,107.26,0.0,0.0
2012-01-24,20,0,0,0,24.7,1.6,120.91,0.0,0.0
2012-01-24,21,0,0,0,24.6,1.7,134.74,0.0,0.0
2012-01-24,22,0,0,0,24.4,1.7,148.67,0.0,0.0
2012-01-24,23,0,0,0,24.3,1.7,162.63,0.0,0.0
2012-01-25,0,0,0,0,24.1,1.8,176.13,0.0,0.0
2012-01-25,1,0,0,0,24.0,1.9,168.85,0.0,0.0
2012-01-25,2,0,0,0,23.9,2.0,154.93,0.0,0.0
2012-01-25,3,0,0,0,23.8,2.2,140.97,0.0,0.0
2012-01-25,4,0,0,0,23.8,2.5,127.08,0.0,0.0
2012-01-25,5,0,0,0,23.7,2.9,113.33,0.0,0.0
2012-01-25,6,0,0,0,23.8,3.3,99.79,0.0,0.0
2012-01-25,7,37,218,24,24.0,3.7,86.39,159100.0,134191.156
2012-01-25,8,238,638,61,24.3,3.9,73.88,1023400.0,978528.154
2012-01-25,9,452,797,79,24.4,3.7,62.11,1943600.0,1870374.523
2012-01-25,10,630,876,89,24.6,3.3,51.82,2709000.0,2606612.752
2012-01-25,11,609,338,366,24.7,2.8,44.06,2618700.0,2520016.749
2012-01-25,12,248,1,248,24.8,2.5,40.34,1066400.0,1020366.296
2012-01-25,13,564,193,420,24.9,2.2,41.77,2425200.0,2334216.462
2012-01-25,14,363,44,334,25.0,1.9,47.88,1560900.0,1500355.788
2012-01-25,15,375,125,307,25.0,1.8,57.18,1612500.0,1550319.82
2012-01-25,16,194,21,186,25.0,1.9,68.38,834200.0,794250.391
2012-01-25,17,119,454,46,24.9,1.9,80.65,511700.0,479427.102
2012-01-25,18,0,0,0,24.8,1.9,93.73,0.0,0.0
2012-01-25,19,0,0,0,24.8,2.1,107.13,0.0,0.0
2012-01-25,20,0,0,0,24.7,2.5,120.8,0.0,0.0
2012-01-25,21,0,0,0,24.6,3.0,134.63,0.0,0.0
2012-01-25,22,0,0,0,24.5,3.4,148.57,0.0,0.0
2012-01-25,23,0,0,0,24.3,3.7,162.53,0.0,0.0
2012-01-26,0,0,0,0,24.2,3.9,175.94,0.0,0.0
2012-01-26,1,0,0,0,24.0,4.1,168.84,0.0,0.0
2012-01-26,2,0,0,0,23.9,4.2,154.94,0.0,0.0
2012-01-26,3,0,0,0,23.9,4.4,140.97,0.0,0.0
2012-01-26,4,0,0,0,23.9,4.5,127.07,0.0,0.0
2012-01-26,5,0,0,0,23.9,4.7,113.31,0.0,0.0
2012-01-26,6,0,0,0,24.0,4.9,99.76,0.0,0.0
2012-01-26,7,39,274,22,24.2,5.4,86.34,167700.0,142624.335
2012-01-26,8,103,3,102,24.5,5.8,73.8,442900.0,412148.407
2012-01-26,9,18,0,18,24.6,6.0,62.0,77400.0,54044.055
2012-01-26,10,227,1,226,24.8,6.0,51.66,976100.0,932487.732
2012-01-26,11,752,920,88,24.9,5.9,43.85,3233600.0,3108299.66
2012-01-26,12,513,131,413,24.9,5.7,40.1,2205900.0,2123251.416
2012-01-26,13,784,929,88,24.9,5.5,41.51,3371200.0,3239495.723
2012-01-26,14,93,0,93,24.9,5.2,47.64,399900.0,370078.439
2012-01-26,15,298,45,273,24.9,4.9,56.98,1281400.0,1229317.185
2012-01-26,16,159,9,156,24.7,4.8,68.2,683700.0,647444.773
2012-01-26,17,122,480,43,24.5,4.5,80.49,524600.0,492037.301
2012-01-26,18,0,0,0,24.4,4.2,93.59,0.0,0.0
2012-01-26,19,0,0,0,24.3,3.9,107.01,0.0,0.0
2012-01-26,20,0,0,0,24.2,3.6,120.69,0.0,0.0
2012-01-26,21,0,0,0,24.1,3.5,134.53,0.0,0.0
2012-01-26,22,0,0,0,24.1,3.3,148.48,0.0,0.0
2012-01-26,23,0,0,0,24.0,3.2,162.43,0.0,0.0
2012-01-27,0,0,0,0,24.0,3.0,175.74,0.0,0.0
2012-01-27,1,0,0,0,23.9,2.8,168.83,0.0,0.0
2012-01-27,2,0,0,0,23.8,2.5,154.94,0.0,0.0
2012-01-27,3,0,0,0,23.8,2.3,140.97,0.0,0.0
2012-01-27,4,0,0,0,23.7,2.1,127.07,0.0,0.0
2012-01-27,5,0,0,0,23.7,1.8,113.29,0.0,0.0
2012-01-27,6,0,0,0,23.8,1.5,99.72,0.0,0.0
2012-01-27,7,40,282,21,23.9,1.1,86.29,172000.0,146840.685
2012-01-27,8,243,685,51,24.0,0.7,73.72,1044900.0,999449.224
2012-01-27,9,457,832,65,24.2,0.6,61.89,1965100.0,1891124.52
2012-01-27,10,636,907,71,24.5,0.9,51.5,2734800.0,2631341.517
2012-01-27,11,751,909,93,24.7,1.3,43.64,3229300.0,3104197.145
2012-01-27,12,341,7,335,24.9,1.5,39.85,1466300.0,1408695.269
2012-01-27,13,215,0,215,25.0,1.7,41.25,924500.0,882239.753
2012-01-27,14,296,7,291,25.1,1.9,47.4,1272800.0,1220966.824
2012-01-27,15,218,4,216,25.1,2.2,56.77,937400.0,894803.906
2012-01-27,16,340,722,70,25.1,2.5,68.02,1462000.0,1404527.043
2012-01-27,17,124,476,44,24.9,2.7,80.34,533200.0,500443.3
2012-01-27,18,0,0,0,24.7,2.9,93.45,0.0,0.0
2012-01-27,19,0,0,0,24.6,3.0,106.88,0.0,0.0
2012-01-27,20,0,0,0,24.4,3.2,120.58,0.0,0.0
2012-01-27,21,0,0,0,24.2,3.3,134.43,0.0,0.0
2012-01-27,22,0,0,0,24.0,3.4,148.38,0.0,0.0
2012-01-27,23,0,0,0,23.9,3.6,162.33,0.0,0.0
2012-01-28,0,0,0,0,23.8,3.9,175.53,0.0,0.0
2012-01-28,1,0,0,0,23.8,4.1,168.8,0.0,0.0
2012-01-28,2,0,0,0,23.8,4.4,154.94,0.0,0.0
2012-01-28,3,0,0,0,23.7,4.8,140.97,0.0,0.0
2012-01-28,4,0,0,0,23.7,5.1,127.05,0.0,0.0
2012-01-28,5,0,0,0,23.8,5.4,113.26,0.0,0.0
2012-01-28,6,0,0,0,23.9,5.7,99.68,0.0,0.0
2012-01-28,7,40,263,23,24.2,6.1,86.23,172000.0,146840.685
2012-01-28,8,8,0,8,24.5,6.5,73.63,34400.0,11838.188
2012-01-28,9,371,288,234,24.7,6.7,61.76,1595300.0,1533667.701
2012-01-28,10,645,900,83,24.9,6.7,51.34,2773500.0,2668423.873
2012-01-28,11,767,923,97,25.1,6.6,43.43,3298100.0,3169818.199
2012-01-28,12,824,946,94,25.2,6.6,39.59,3543200.0,3403260.574
2012-01-28,13,805,947,90,25.3,6.5,40.99,3461500.0,3325504.166
2012-01-28,14,715,930,83,25.3,6.5,47.16,3074500.0,2956400.124
2012-01-28,15,558,879,74,25.3,6.6,56.56,2399400.0,2309418.628
2012-01-28,16,355,775,62,25.1,6.7,67.84,1526500.0,1467033.644
2012-01-28,17,5,0,5,24.8,6.8,80.18,21500.0,0.0
2012-01-28,18,0,0,0,24.5,6.9,93.31,0.0,0.0
2012-01-28,19,0,0,0,24.2,7.2,106.76,0.0,0.0
2012-01-28,20,0,0,0,24.0,7.3,120.47,0.0,0.0
2012-01-28,21,0,0,0,23.9,7.4,134.33,0.0,0.0
2012-01-28,22,0,0,0,23.8,7.4,148.29,0.0,0.0
2012-01-28,23,0,0,0,23.7,7.3,162.23,0.0,0.0
2012-01-29,0,0,0,0,23.6,7.2,175.31,0.0,0.0
2012-01-29,1,0,0,0,23.6,7.1,168.76,0.0,0.0
2012-01-29,2,0,0,0,23.5,7.0,154.93,0.0,0.0
2012-01-29,3,0,0,0,23.4,7.0,140.96,0.0,0.0
2012-01-29,4,0,0,0,23.4,7.0,127.03,0.0,0.0
2012-01-29,5,0,0,0,23.4,7.2,113.23,0.0,0.0
2012-01-29,6,0,0,0,23.5,7.4,99.64,0.0,0.0
2012-01-29,7,44,324,22,23.8,7.8,86.16,189200.0,163704.485
2012-01-29,8,256,719,52,24.2,8.0,73.54,1100800.0,1053825.298
2012-01-29,9,319,104,270,24.5,8.0,61.64,1371700.0,1316957.368
2012-01-29,10,658,924,78,24.7,7.8,51.16,2829400.0,2721964.412
2012-01-29,11,780,946,91,24.9,7.7,43.21,3354000.0,3223105.168
2012-01-29,12,835,960,93,25.1,7.6,39.33,3590500.0,3448251.061
2012-01-29,13,814,952,92,25.1,7.5,40.72,3500200.0,3362343.343
2012-01-29,14,722,927,88,25.1,7.5,46.92,3104600.0,2985154.662
2012-01-29,15,564,869,82,25.0,7.5,56.34,2425200.0,2334216.462
2012-01-29,16,189,16,183,24.7,7.5,67.66,812700.0,773290.151
2012-01-29,17,134,509,46,24.4,7.5,80.03,576200.0,542463.706
2012-01-29,18,0,0,0,24.1,7.4,93.18,0.0,0.0
2012-01-29,19,0,0,0,24.0,7.4,106.64,0.0,0.0
2012-01-29,20,0,0,0,23.9,7.4,120.36,0.0,0.0
2012-01-29,21,0,0,0,23.8,7.3,134.23,0.0,0.0
2012-01-29,22,0,0,0,23.8,7.1,148.19,0.0,0.0
2012-01-29,23,0,0,0,23.7,6.8,162.12,0.0,0.0
2012-01-30,0,0,0,0,23.7,6.5,175.09,0.0,0.0
2012-01-30,1,0,0,0,23.6,6.3,168.71,0.0,0.0
2012-01-30,2,0,0,0,23.6,6.2,154.91,0.0,0.0
2012-01-30,3,0,0,0,23.5,6.2,140.94,0.0,0.0
2012-01-30,4,0,0,0,23.5,6.3,127.01,0.0,0.0
2012-01-30,5,0,0,0,23.4,6.4,113.2,0.0,0.0
2012-01-30,6,0,0,0,23.5,6.6,99.58,0.0,0.0
2012-01-30,7,43,275,25,23.7,6.9,86.09,184900.0,159488.775
2012-01-30,8,191,115,158,23.9,7.1,73.44,821300.0,781674.727
2012-01-30,9,337,140,271,24.1,7.0,61.5,1449100.0,1392021.407
2012-01-30,10,274,6,270,24.3,6.9,50.99,1178200.0,1129070.641
2012-01-30,11,442,89,377,24.5,6.8,42.98,1900600.0,1828862.537
2012-01-30,12,607,218,438,24.7,6.7,39.06,2610100.0,2511765.833
2012-01-30,13,375,17,361,24.8,6.7,40.45,1612500.0,1550319.82
2012-01-30,14,723,924,89,24.8,6.6,46.67,3108900.0,2989261.813
2012-01-30,15,331,58,298,24.7,6.6,56.13,1423300.0,1367005.816
2012-01-30,16,102,0,102,24.6,6.6,67.48,438600.0,407942.13
2012-01-30,17,136,508,47,24.3,6.6,79.87,584800.0,550865.869
2012-01-30,18,0,0,0,24.1,6.6,93.04,0.0,0.0
2012-01-30,19,0,0,0,24.0,6.6,106.52,0.0,0.0
2012-01-30,20,0,0,0,23.9,6.6,120.25,0.0,0.0
2012-01-30,21,0,0,0,23.8,6.5,134.13,0.0,0.0
2012-01-30,22,0,0,0,23.7,6.3,148.09,0.0,0.0
2012-01-30,23,0,0,0,23.6,5.9,162.01,0.0,0.0
2012-01-31,0,0,0,0,23.5,5.4,174.86,0.0,0.0
2012-01-31,1,0,0,0,23.4,5.2,168.64,0.0,0.0
2012-01-31,2,0,0,0,23.3,5.0,154.89,0.0,0.0
2012-01-31,3,0,0,0,23.2,4.9,140.92,0.0,0.0
2012-01-31,4,0,0,0,23.2,4.8,126.98,0.0,0.0
2012-01-31,5,0,0,0,23.1,4.9,113.16,0.0,0.0
2012-01-31,6,0,0,0,23.3,5.0,99.53,0.0,0.0
2012-01-31,7,44,276,25,23.6,5.3,86.02,189200.0,163704.485
2012-01-31,8,256,691,58,24.0,5.4,73.34,1100800.0,1053825.298
2012-01-31,9,258,34,242,24.3,5.2,61.37,1109400.0,1062188.45
2012-01-31,10,459,152,363,24.6,4.8,50.81,1973700.0,1899423.4
2012-01-31,11,566,204,416,24.9,4.3,42.75,2433800.0,2342481.127
2012-01-31,12,737,503,345,25.1,3.7,38.79,3169100.0,3046745.147
2012-01-31,13,599,217,433,25.3,3.1,40.17,2575700.0,2478755.775
2012-01-31,14,323,11,315,25.4,2.6,46.42,1388900.0,1333642.742
2012-01-31,15,574,881,80,25.4,2.5,55.92,2468200.0,2375533.393
2012-01-31,16,367,773,68,25.3,2.6,67.3,1578100.0,1517013.024
2012-01-31,17,141,534,45,25.0,2.8,79.72,606300.0,571868.477
2012-01-31,18,0,0,0,24.7,3.1,92.91,0.0,0.0
2012-01-31,19,0,0,0,24.5,3.3,106.4,0.0,0.0
2012-01-31,20,0,0,0,24.3,3.4,120.14,0.0,0.0
2012-01-31,21,0,0,0,24.1,3.4,134.04,0.0,0.0
2012-01-31,22,0,0,0,23.9,3.2,148.0,0.0,0.0
2012-01-31,23,0,0,0,23.8,3.0,161.9,0.0,0.0
2012-02-01,0,0,0,0,23.6,2.8,174.63,0.0,0.0
2012-02-01,1,0,0,0,23.5,2.6,168.57,0.0,0.0
2012-02-01,2,0,0,0,23.4,2.5,154.86,0.0,0.0
2012-02-01,3,0,0,0,23.3,2.4,140.89,0.0,0.0
2012-02-01,4,0,0,0,23.2,2.4,126.95,0.0,0.0
2012-02-01,5,0,0,0,23.2,2.4,113.11,0.0,0.0
2012-02-01,6,0,0,0,23.3,2.5,99.47,0.0,0.0
2012-02-01,7,45,279,25,23.7,2.9,85.94,193500.0,167920.036
2012-02-01,8,92,1,92,24.0,3.3,73.23,395600.0,365870.563
2012-02-01,9,56,0,56,24.3,3.7,61.22,240800.0,214280.539
2012-02-01,10,318,26,302,24.6,4.1,50.62,1367400.0,1312785.625
2012-02-01,11,578,224,413,24.8,4.4,42.51,2485400.0,2392055.69
2012-02-01,12,586,180,445,25.0,4.7,38.51,2519800.0,2425092.607
2012-02-01,13,481,104,401,25.1,4.8,39.89,2068300.0,1990668.869
2012-02-01,14,217,0,216,25.1,4.9,46.17,933100.0,890616.015
2012-02-01,15,157,0,157,25.0,4.9,55.7,675100.0,639049.965
2012-02-01,16,374,799,64,24.8,4.9,67.12,1608200.0,1546157.03
2012-02-01,17,147,576,42,24.5,4.9,79.56,632100.0,597066.331
2012-02-01,18,0,0,0,24.2,5.0,92.77,0.0,0.0
