month,day,hour,poa_wm2,dn_wm2,df_wm2,dc_w,ac_w,tamb_c,tcell_c,wspd_ms,albedo
1,14,12,758.621,895.0,100.0,725071.39,695415.665,25.0,35.566,5.7,0.14
1,14,13,473.949,166.0,355.0,448470.168,428615.524,25.0,31.798,5.4,0.14
1,14,14,645.819,866.0,92.0,622521.021,596499.064,25.0,34.929,4.9,0.14
1,14,15,493.593,807.0,82.0,481442.554,460419.567,25.0,33.234,4.3,0.14
1,14,16,297.54,687.0,66.0,273176.634,259533.337,25.0,30.405,3.6,0.14
1,14,17,90.938,398.0,38.0,62874.029,56682.59,24.0,25.699,2.9,0.14
1,14,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.4,0.14
1,14,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.2,0.14
1,14,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,0.14
1,14,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,0.14
1,14,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,0.14
1,14,23,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.0,0.14
1,15,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.9,0.14
1,15,1,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.8,0.14
1,15,2,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.7,0.14
1,15,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.4,0.14
1,15,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.2,0.14
1,15,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.14
1,15,6,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.0,0.14
1,15,7,30.017,199.0,20.0,12286.506,7887.584,24.0,24.623,1.1,0.14
1,15,8,227.889,638.0,56.0,196456.767,185531.96,24.0,30.137,1.4,0.14
1,15,9,436.256,798.0,73.0,416428.017,397708.754,24.0,35.321,1.7,0.14
1,15,10,416.519,227.0,280.0,393844.222,375925.193,24.0,34.116,2.0,0.14
1,15,11,500.206,231.0,339.0,466455.706,445963.763,25.0,36.653,2.2,0.14
1,15,12,771.239,915.0,96.0,716448.299,687098.124,25.0,42.711,2.3,0.14
1,15,13,749.697,912.0,94.0,698695.154,669974.044,25.0,42.222,2.3,0.14
1,15,14,385.343,122.0,307.0,361912.129,345124.581,25.0,33.481,2.5,0.14
1,15,15,503.575,826.0,80.0,487406.575,466172.259,25.0,35.416,2.9,0.14
1,15,16,305.948,712.0,64.0,280850.413,266935.204,25.0,30.921,3.2,0.14
1,15,17,95.878,434.0,37.0,65913.802,59614.652,24.0,25.671,3.3,0.14
1,15,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.4,0.14
1,15,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.7,0.14
1,15,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.8,0.14
1,15,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.9,0.14
1,15,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.0,0.14
1,15,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,16,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,16,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,16,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,16,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
1,16,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.8,0.14
1,16,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.7,0.14
1,16,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,16,7,33.852,264.0,20.0,13124.465,8695.85,23.0,23.43,3.3,0.14
1,16,8,170.512,265.0,99.0,153851.772,144436.63,24.0,27.288,3.2,0.14
1,16,9,305.371,242.0,195.0,292636.99,278304.135,24.0,30.176,3.0,0.14
1,16,10,205.219,7.0,201.0,192427.614,181645.576,24.0,28.352,2.7,0.14
1,16,11,259.494,15.0,249.0,241792.235,229261.012,24.0,30.272,2.0,0.14
1,16,12,531.447,233.0,359.0,488555.679,467280.647,24.0,39.74,1.1,0.14
1,16,13,620.038,445.0,299.0,566089.918,542067.539,24.0,43.882,0.8,0.14
1,16,14,516.951,369.0,279.0,484572.988,463439.078,24.0,37.668,1.6,0.14
1,16,15,427.948,477.0,182.0,413103.036,394501.59,24.0,32.983,2.8,0.14
1,16,16,278.989,537.0,95.0,259521.024,246361.6,24.0,29.004,3.7,0.14
1,16,17,50.767,20.0,48.0,43864.473,38346.617,24.0,24.933,3.5,0.14
1,16,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.9,0.14
1,16,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.5,0.14
1,16,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.8,0.14
1,16,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,16,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
1,16,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,17,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.6,0.14
1,17,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
1,17,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
1,17,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.6,0.14
1,17,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
1,17,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
1,17,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,17,7,31.389,172.0,23.0,13765.113,9313.798,23.0,23.427,3.5,0.14
1,17,8,237.315,641.0,64.0,208123.969,196785.746,23.0,27.313,3.5,0.14
1,17,9,454.116,812.0,83.0,440069.746,420512.762,23.0,31.764,3.3,0.14
1,17,10,634.304,896.0,93.0,612015.36,586365.66,23.0,35.26,3.3,0.14
1,17,11,752.639,919.0,108.0,713757.645,684502.812,23.0,38.002,3.1,0.14
1,17,12,802.596,933.0,110.0,756132.474,725376.132,23.0,38.987,3.1,0.14
1,17,13,777.767,921.0,111.0,735736.814,705703.171,23.0,38.244,3.2,0.14
1,17,14,435.042,190.0,312.0,411861.982,393304.512,24.0,32.775,3.0,0.14
1,17,15,307.029,137.0,236.0,292682.569,278348.099,24.0,30.903,2.4,0.14
1,17,16,136.909,20.0,130.0,129251.071,120707.629,23.0,26.542,1.7,0.14
1,17,17,57.064,43.0,51.0,48770.805,43079.099,23.0,24.584,1.3,0.14
1,17,18,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.14
1,17,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.1,0.14
1,17,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.3,0.14
1,17,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.5,0.14
1,17,22,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.7,0.14
1,17,23,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.9,0.14
1,18,0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.1,0.14
1,18,1,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.2,0.14
1,18,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.3,0.14
1,18,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.3,0.14
1,18,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.1,0.14
1,18,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.8,0.14
1,18,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.4,0.14
1,18,7,1.0,0.0,1.0,0.0,0.0,22.0,22.025,1.1,0.14
1,18,8,74.0,0.0,74.0,68893.514,62488.78,22.0,24.314,0.9,0.14
1,18,9,210.988,48.0,189.0,200493.299,189425.462,22.0,28.266,1.1,0.14
1,18,10,165.0,0.0,165.0,153872.271,144456.402,23.0,27.545,1.4,0.14
1,18,11,103.0,0.0,103.0,94359.777,87052.672,23.0,25.707,1.6,0.14
1,18,12,383.188,58.0,340.0,357026.156,340411.737,23.0,32.859,1.7,0.14
1,18,13,250.719,12.0,242.0,234050.499,221793.597,23.0,29.056,2.0,0.14
1,18,14,354.681,81.0,302.0,334974.596,319141.552,23.0,30.947,2.4,0.14
1,18,15,205.384,18.0,196.0,194861.987,183993.69,23.0,27.214,2.9,0.14
1,18,16,42.0,0.0,42.0,38202.932,32885.687,23.0,23.849,3.0,0.14
1,18,17,48.0,0.0,48.0,42582.484,37110.055,23.0,23.963,3.0,0.14
1,18,18,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
1,18,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.3,0.14
1,18,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.1,0.14
1,18,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
1,18,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
1,18,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
1,19,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.3,0.14
1,19,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,19,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,19,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,19,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
1,19,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
1,19,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
1,19,7,11.0,0.0,11.0,5880.326,1708.401,23.0,23.222,2.1,0.14
1,19,8,122.03,59.0,106.0,113153.594,105180.55,23.0,26.442,1.3,0.14
1,19,9,451.284,839.0,66.0,431303.375,412057.019,23.0,35.525,1.4,0.14
1,19,10,627.548,910.0,75.0,595345.208,570286.197,23.0,39.673,1.6,0.14
1,19,11,745.741,941.0,82.0,695644.356,667031.348,23.0,42.353,1.7,0.14
1,19,12,795.355,955.0,82.0,739911.474,709729.906,23.0,42.375,2.0,0.14
1,19,13,775.178,952.0,81.0,725569.26,695895.894,24.0,41.153,2.5,0.14
1,19,14,682.906,923.0,80.0,651929.002,624865.003,24.0,37.405,3.2,0.14
1,19,15,527.516,867.0,73.0,515554.72,493323.004,24.0,33.183,4.0,0.14
1,19,16,326.434,753.0,62.0,304114.171,289374.634,24.0,29.223,4.5,0.14
1,19,17,3.0,0.0,3.0,2321.021,0.0,23.0,23.047,4.7,0.14
1,19,18,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
1,19,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
1,19,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.6,0.14
1,19,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.5,0.14
1,19,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.4,0.14
1,19,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,20,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,20,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,20,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
1,20,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
1,20,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,20,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.4,0.14
1,20,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.5,0.14
1,20,7,31.807,208.0,21.0,13158.307,8728.493,23.0,23.336,5.0,0.14
1,20,8,230.112,639.0,56.0,201430.551,190329.503,24.0,27.228,5.4,0.14
1,20,9,439.428,798.0,72.0,428495.609,409348.743,24.0,30.347,5.4,0.14
1,20,10,613.525,873.0,82.0,597013.671,571895.54,24.0,33.091,5.2,0.14
1,20,11,731.288,915.0,84.0,702030.024,673190.747,24.0,35.091,5.0,0.14
1,20,12,781.428,928.0,86.0,745019.157,714656.603,24.0,36.149,4.8,0.14
1,20,13,759.783,922.0,85.0,723313.808,693720.361,25.0,36.816,4.8,0.14
1,20,14,668.557,891.0,84.0,642943.227,616197.629,25.0,35.41,4.8,0.14
1,20,15,516.716,836.0,76.0,504841.231,482989.137,25.0,33.064,4.8,0.14
1,20,16,319.044,726.0,62.0,296715.994,282238.604,25.0,29.974,4.7,0.14
1,20,17,107.291,458.0,39.0,76290.516,69623.677,24.0,25.585,4.5,0.14
1,20,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.5,0.14
1,20,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.6,0.14
1,20,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.9,0.14
1,20,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.2,0.14
1,20,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.5,0.14
1,20,23,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.6,0.14
1,21,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.7,0.14
1,21,1,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.7,0.14
1,21,2,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.6,0.14
1,21,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.5,0.14
1,21,4,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.5,0.14
1,21,5,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.5,0.14
1,21,6,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.7,0.14
1,21,7,29.576,137.0,23.0,13401.81,8963.368,24.0,24.292,6.2,0.14
1,21,8,20.0,0.0,20.0,17513.865,12929.716,24.0,24.249,6.7,0.14
1,21,9,440.232,765.0,87.0,430658.777,411435.261,24.0,29.444,6.8,0.14
1,21,10,618.385,849.0,100.0,604079.181,578710.691,24.0,31.816,6.6,0.14
1,21,11,740.598,900.0,102.0,711492.15,682317.592,25.0,34.649,6.3,0.14
1,21,12,792.193,910.0,108.0,755490.29,724756.702,25.0,35.781,5.9,0.14
1,21,13,770.148,900.0,109.0,734649.594,704654.475,25.0,35.98,5.5,0.14
1,21,14,264.838,21.0,251.0,249221.188,236426.728,25.0,28.795,5.4,0.14
1,21,15,525.359,825.0,88.0,513997.323,491820.791,25.0,32.517,5.5,0.14
1,21,16,21.0,0.0,21.0,18427.183,13810.672,24.0,24.292,5.7,0.14
1,21,17,108.977,428.0,44.0,79557.249,72774.656,24.0,25.384,5.8,0.14
1,21,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.8,0.14
1,21,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.6,0.14
1,21,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.5,0.14
1,21,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.2,0.14
1,21,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.7,0.14
1,21,23,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.3,0.14
1,22,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.9,0.14
1,22,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,22,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.3,0.14
1,22,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.3,0.14
1,22,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.3,0.14
1,22,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
1,22,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,22,7,32.416,182.0,23.0,14068.566,9606.499,23.0,23.369,4.7,0.14
1,22,8,236.365,632.0,63.0,208022.889,196688.248,24.0,27.321,5.4,0.14
1,22,9,451.431,802.0,80.0,440532.937,420959.541,24.0,30.368,5.6,0.14
1,22,10,478.339,350.0,264.0,461270.334,440962.129,24.0,30.727,5.6,0.14
1,22,11,748.413,911.0,100.0,718180.483,688768.93,24.0,34.934,5.3,0.14
1,22,12,800.82,925.0,103.0,763152.423,732147.336,24.0,35.983,5.1,0.14
1,22,13,778.457,916.0,103.0,742747.426,712465.369,24.0,35.948,4.9,0.14
1,22,14,683.471,883.0,99.0,658586.831,631286.918,24.0,34.639,4.8,0.14
1,22,15,179.132,4.0,177.0,169133.667,159177.027,24.0,26.702,5.0,0.14
1,22,16,226.25,223.0,146.0,214558.908,202992.671,24.0,27.287,5.3,0.14
1,22,17,36.0,0.0,36.0,31609.464,26525.852,24.0,24.521,5.3,0.14
1,22,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.3,0.14
1,22,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.4,0.14
1,22,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
1,22,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
1,22,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
1,22,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.6,0.14
1,23,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
1,23,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.4,0.14
1,23,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
1,23,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
1,23,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
1,23,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
1,23,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,23,7,32.809,186.0,23.0,14184.973,9718.78,23.0,23.311,6.2,0.14
1,23,8,107.232,19.0,102.0,100843.543,93306.693,23.0,24.334,6.7,0.14
1,23,9,268.257,134.0,206.0,258483.864,245361.19,24.0,27.341,6.7,0.14
1,23,10,633.047,871.0,98.0,617603.603,591755.889,24.0,32.173,6.4,0.14
1,23,11,757.769,924.0,98.0,729532.282,699718.49,24.0,34.091,6.1,0.14
1,23,12,602.51,323.0,358.0,572779.68,548520.256,24.0,32.161,5.9,0.14
1,23,13,432.543,98.0,360.0,409541.652,391066.4,24.0,30.051,5.6,0.14
1,23,14,329.904,54.0,294.0,313123.236,298064.473,24.0,28.619,5.6,0.14
1,23,15,540.773,852.0,84.0,531240.985,508453.442,24.0,31.558,5.7,0.14
1,23,16,115.0,0.0,115.0,108420.18,100614.86,24.0,25.617,5.6,0.14
1,23,17,117.219,472.0,43.0,85608.803,78611.78,24.0,25.54,5.5,0.14
1,23,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,5.4,0.14
1,23,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.6,0.14
1,23,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,23,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,23,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,23,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,24,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.7,0.14
1,24,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.9,0.14
1,24,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,6.0,0.14
1,24,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,6.0,0.14
1,24,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.9,0.14
1,24,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.8,0.14
1,24,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.6,0.14
1,24,7,34.814,231.0,22.0,14276.11,9806.688,23.0,23.331,5.8,0.14
1,24,8,244.909,676.0,58.0,215612.945,204009.358,24.0,27.173,6.1,0.14
1,24,9,462.712,836.0,73.0,452467.93,432471.63,24.0,30.237,6.0,0.14
1,24,10,644.029,912.0,82.0,626897.985,600720.934,24.0,32.99,5.7,0.14
1,24,11,317.924,32.0,295.0,300069.961,285473.727,24.0,28.552,5.4,0.14
1,24,12,667.392,481.0,302.0,633564.473,607151.202,24.0,33.953,5.1,0.14
1,24,13,800.362,964.0,84.0,762987.663,731988.414,24.0,36.287,4.9,0.14
1,24,14,703.462,920.0,89.0,674916.285,647037.755,25.0,35.811,4.9,0.14
1,24,15,547.278,863.0,82.0,535624.235,512681.376,24.0,32.539,4.8,0.14
1,24,16,344.113,755.0,68.0,323456.752,308031.831,24.0,29.446,4.6,0.14
1,24,17,121.658,498.0,42.0,88705.026,81598.291,24.0,25.812,4.5,0.14
1,24,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.5,0.14
1,24,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
1,24,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.6,0.14
1,24,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.4,0.14
1,24,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,24,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
1,25,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
1,25,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
1,25,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.9,0.14
1,25,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.8,0.14
1,25,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.6,0.14
1,25,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.3,0.14
1,25,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.9,0.14
1,25,7,37.171,281.0,21.0,14416.196,9941.81,23.0,23.662,1.5,0.14
1,25,8,249.79,705.0,54.0,216886.618,205237.901,23.0,30.421,1.0,0.14
1,25,9,468.505,854.0,69.0,441971.389,422347.023,23.0,39.412,0.5,0.14
1,25,10,649.551,926.0,77.0,599811.212,574593.954,24.0,46.127,0.6,0.14
1,25,11,772.005,953.0,87.0,702292.135,673443.57,24.0,48.201,0.9,0.14
1,25,12,825.964,968.0,88.0,749885.691,719350.697,24.0,48.0,1.2,0.14
1,25,13,806.924,965.0,87.0,738365.636,708238.843,24.0,46.373,1.4,0.14
1,25,14,713.66,937.0,85.0,667622.344,640002.267,24.0,42.139,1.8,0.14
1,25,15,557.369,886.0,77.0,533232.418,510374.311,25.0,38.354,2.1,0.14
1,25,16,352.279,782.0,64.0,327150.572,311594.764,25.0,32.873,2.4,0.14
1,25,17,127.026,535.0,40.0,92025.475,84801.084,24.0,26.49,2.7,0.14
1,25,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.0,0.14
1,25,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.4,0.14
1,25,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,25,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,25,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,25,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,26,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
1,26,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,26,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
1,26,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.7,0.14
1,26,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.7,0.14
1,26,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
1,26,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
1,26,7,37.583,283.0,21.0,14574.552,10094.555,23.0,23.454,3.6,0.14
1,26,8,247.316,700.0,52.0,217515.374,205844.377,23.0,27.361,3.7,0.14
1,26,9,464.628,849.0,66.0,452528.249,432529.811,23.0,31.564,3.6,0.14
1,26,10,644.792,920.0,74.0,623081.067,597039.265,23.0,34.891,3.6,0.14
1,26,11,766.921,951.0,81.0,726978.765,697255.454,24.0,38.118,3.6,0.14
1,26,12,821.342,965.0,83.0,774589.084,743178.75,24.0,38.661,3.8,0.14
1,26,13,800.786,961.0,81.0,757799.005,726983.611,24.0,38.089,3.9,0.14
1,26,14,708.81,930.0,82.0,678705.927,650693.115,24.0,36.306,4.0,0.14
1,26,15,552.712,878.0,74.0,539065.744,516000.939,24.0,33.481,4.1,0.14
1,26,16,349.975,775.0,62.0,329277.83,313646.645,24.0,29.936,4.1,0.14
1,26,17,128.473,535.0,40.0,93795.468,86508.359,24.0,26.081,3.9,0.14
1,26,18,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.9,0.14
1,26,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,26,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,26,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
1,26,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,26,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,27,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,27,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
1,27,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
1,27,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,27,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,27,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,27,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.14
1,27,7,38.61,294.0,21.0,14861.937,10371.757,23.0,23.412,4.4,0.14
1,27,8,250.534,708.0,52.0,221201.072,209399.476,23.0,26.792,4.8,0.14
1,27,9,469.514,854.0,67.0,458168.223,437969.938,24.0,31.22,4.9,0.14
1,27,10,650.299,924.0,75.0,630506.44,604201.527,24.0,34.004,4.9,0.14
1,27,11,771.162,948.0,85.0,737347.124,707256.421,24.0,35.842,4.9,0.14
1,27,12,523.692,178.0,387.0,494267.758,472790.324,24.0,32.088,4.8,0.14
1,27,13,631.038,395.0,334.0,597931.588,572780.932,24.0,33.769,4.8,0.14
1,27,14,330.854,50.0,297.0,313092.594,298034.916,24.0,29.109,4.8,0.14
1,27,15,555.209,874.0,76.0,543325.129,520109.397,24.0,32.551,4.9,0.14
1,27,16,97.0,0.0,97.0,90823.611,83641.807,24.0,25.467,5.0,0.14
1,27,17,130.412,532.0,41.0,96118.699,88749.269,24.0,25.848,4.9,0.14
1,27,18,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.9,0.14
1,27,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.1,0.14
1,27,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
1,27,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
1,27,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
1,27,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
