date,hour,n_slots_of_12,poa_wm2,dc_w,ac_w
2012-10-22,16,12,22.797,98028.438,74285.848
2012-10-22,17,12,0.055,234.77,0.0
2012-10-23,6,12,92.018,395677.999,365946.892
2012-10-23,7,12,227.491,978209.842,934541.802
2012-10-23,8,12,394.553,1696576.385,1631681.26
2012-10-23,9,12,595.353,2560017.572,2463703.605
2012-10-23,10,12,709.192,3049523.461,2932534.083
2012-10-23,11,12,681.084,2928660.458,2816968.64
2012-10-23,12,12,621.174,2671047.999,2570226.086
2012-10-23,13,12,511.655,2200114.594,2117680.266
2012-10-23,14,12,347.414,1493880.307,1435426.573
2012-10-23,15,12,198.791,854801.078,814330.527
2012-10-23,16,12,23.565,101329.782,77524.973
2012-10-23,17,12,0.012,51.19,0.0
2012-10-24,6,12,133.389,573570.621,539894.687
2012-10-24,7,12,189.473,814735.704,775274.92
2012-10-24,8,12,223.216,959827.607,916644.192
2012-10-24,9,12,544.647,2341981.12,2254209.45
2012-10-24,10,12,510.814,2196498.604,2114198.044
2012-10-24,11,12,295.745,1271702.494,1219901.13
2012-10-24,12,12,359.395,1545398.749,1485341.505
2012-10-24,13,12,301.551,1296667.56,1244139.987
2012-10-24,14,12,204.376,878817.796,837735.298
2012-10-24,15,12,99.992,429963.814,399493.695
2012-10-24,16,12,15.73,67637.084,44462.846
2012-10-24,17,12,0.0,0.0,0.0
2012-10-25,6,12,107.128,460652.219,429512.007
2012-10-25,7,12,261.856,1125979.536,1078309.573
2012-10-25,8,12,255.665,1099358.004,1052422.953
2012-10-25,9,12,204.242,878241.903,837174.137
2012-10-25,10,12,535.769,2303806.346,2217488.011
2012-10-25,11,12,559.971,2407876.78,2317566.774
