Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25243,-,-,-,21.29,-157.82,-10,40,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Solar Zenith Angle
2012,11,17,0,30,0,0,0,24.8,6.800000000000001,176.13
2012,11,17,1,30,0,0,0,24.8,6.800000000000001,162.6
2012,11,17,2,30,0,0,0,24.700000000000003,6.7,148.63
2012,11,17,3,30,0,0,0,24.700000000000003,6.5,134.7
2012,11,17,4,30,0,0,0,24.700000000000003,6.5,120.88
2012,11,17,5,30,0,0,0,24.6,6.7,107.23
2012,11,17,6,30,0,0,0,24.6,7.1000000000000005,93.85000000000001
2012,11,17,7,30,61,6,60,24.8,7.5,80.79
2012,11,17,8,30,155,20,148,25,7.800000000000001,68.56
2012,11,17,9,30,195,1,195,25.200000000000003,7.9,57.4
2012,11,17,10,30,321,17,310,25.400000000000002,7.9,48.14
2012,11,17,11,30,489,112,406,25.5,7.800000000000001,42.08
2012,11,17,12,30,536,256,342,25.6,7.6000000000000005,40.660000000000004
2012,11,17,13,30,332,11,324,25.6,7.5,44.35
2012,11,17,14,30,222,1,221,25.6,7.4,52.06
2012,11,17,15,30,358,365,189,25.6,7.5,62.31
2012,11,17,16,30,8,0,8,25.5,7.5,74.04
2012,11,17,17,30,19,0,19,25.3,7.5,86.52
2012,11,17,18,30,0,0,0,25.200000000000003,7.5,99.9
2012,11,17,19,30,0,0,0,25.1,7.4,113.41
2012,11,17,20,30,0,0,0,25,7.1000000000000005,127.15
2012,11,17,21,30,0,0,0,25,6.7,141.03
2012,11,17,22,30,0,0,0,24.900000000000002,6.300000000000001,154.98
2012,11,17,23,30,0,0,0,24.900000000000002,5.800000000000001,168.93
2012,11,18,0,30,0,0,0,24.8,5.4,176.31
2012,11,18,1,30,0,0,0,24.8,5.300000000000001,162.69
2012,11,18,2,30,0,0,0,24.700000000000003,5.300000000000001,148.72
2012,11,18,3,30,0,0,0,24.6,5.6000000000000005,134.8
2012,11,18,4,30,0,0,0,24.6,5.800000000000001,120.98
2012,11,18,5,30,0,0,0,24.6,6,107.35000000000001
2012,11,18,6,30,0,0,0,24.700000000000003,6.300000000000001,93.98
2012,11,18,7,30,82,32,77,24.900000000000002,6.7,80.94
2012,11,18,8,30,86,3,85,25.1,7.1000000000000005,68.73
2012,11,18,9,30,193,2,192,25.3,7.300000000000001,57.6
2012,11,18,10,30,432,107,361,25.6,7.2,48.370000000000005
2012,11,18,11,30,769,916,91,25.8,7,42.32
2012,11,18,12,30,547,170,418,26,6.6000000000000005,40.89
2012,11,18,13,30,559,254,378,26.200000000000003,6.1000000000000005,44.54
2012,11,18,14,30,617,866,86,26.3,5.6000000000000005,52.21
2012,11,18,15,30,76,0,76,26.400000000000002,5.300000000000001,62.42
2012,11,18,16,30,53,0,53,26.3,5,74.11
2012,11,18,17,30,34,189,23,26,4.7,86.57000000000001
2012,11,18,18,30,0,0,0,25.8,4.6000000000000005,99.93
2012,11,18,19,30,0,0,0,25.6,4.6000000000000005,113.43
2012,11,18,20,30,0,0,0,25.400000000000002,4.4,127.15
2012,11,18,21,30,0,0,0,25.3,4.1000000000000005,141.01
2012,11,18,22,30,0,0,0,25.1,3.8000000000000003,154.97
2012,11,18,23,30,0,0,0,24.900000000000002,3.5,168.92000000000002
2012,11,19,0,30,0,0,0,24.700000000000003,3.3000000000000003,176.47
2012,11,19,1,30,0,0,0,24.6,3.1,162.78
2012,11,19,2,30,0,0,0,24.5,3,148.81
2012,11,19,3,30,0,0,0,24.3,2.9000000000000004,134.89000000000001
2012,11,19,4,30,0,0,0,24.3,2.9000000000000004,121.09
2012,11,19,5,30,0,0,0,24.3,3,107.46000000000001
2012,11,19,6,30,0,0,0,24.5,3.3000000000000003,94.11
2012,11,19,7,30,108,404,46,24.700000000000003,3.9000000000000004,81.09
2012,11,19,8,30,318,680,73,25.1,4.5,68.9
2012,11,19,9,30,516,805,87,25.3,4.800000000000001,57.800000000000004
2012,11,19,10,30,230,1,230,25.6,4.800000000000001,48.59
2012,11,19,11,30,393,49,357,25.8,4.6000000000000005,42.550000000000004
2012,11,19,12,30,781,910,96,26.1,4.3,41.12
2012,11,19,13,30,730,897,93,26.3,4,44.730000000000004
2012,11,19,14,30,613,865,84,26.400000000000002,4,52.34
2012,11,19,15,30,169,2,168,26.400000000000002,4.3,62.52
2012,11,19,16,30,230,636,57,26.400000000000002,4.5,74.18
2012,11,19,17,30,34,210,22,26.1,4.7,86.61
2012,11,19,18,30,0,0,0,25.8,5.1000000000000005,99.95
2012,11,19,19,30,0,0,0,25.700000000000003,5.6000000000000005,113.43
2012,11,19,20,30,0,0,0,25.5,5.9,127.14
2012,11,19,21,30,0,0,0,25.3,6,141
2012,11,19,22,30,0,0,0,25.1,6,154.94
2012,11,19,23,30,0,0,0,25,5.7,168.91
2012,11,20,0,30,0,0,0,24.900000000000002,5.4,176.62
2012,11,20,1,30,0,0,0,24.8,5.2,162.86
2012,11,20,2,30,0,0,0,24.8,5.300000000000001,148.9
2012,11,20,3,30,0,0,0,24.700000000000003,5.5,134.99
2012,11,20,4,30,0,0,0,24.700000000000003,5.7,121.2
2012,11,20,5,30,0,0,0,24.700000000000003,5.9,107.58
2012,11,20,6,30,0,0,0,24.8,6.1000000000000005,94.25
2012,11,20,7,30,12,0,12,25,6.4,81.24
2012,11,20,8,30,130,11,126,25.200000000000003,6.7,69.07000000000001
2012,11,20,9,30,312,120,249,25.3,6.9,57.99
2012,11,20,10,30,380,92,319,25.5,6.7,48.81
2012,11,20,11,30,354,47,319,25.6,6.300000000000001,42.78
2012,11,20,12,30,539,238,360,25.8,5.9,41.33
2012,11,20,13,30,478,181,349,25.8,5.4,44.9
2012,11,20,14,30,439,229,300,25.900000000000002,5,52.480000000000004
2012,11,20,15,30,234,47,212,25.900000000000002,4.7,62.61
2012,11,20,16,30,137,180,88,25.8,4.7,74.24
2012,11,20,17,30,22,0,22,25.5,4.800000000000001,86.64
2012,11,20,18,30,0,0,0,25.3,5,99.97
2012,11,20,19,30,0,0,0,25.200000000000003,5.2,113.43
2012,11,20,20,30,0,0,0,25,5.2,127.13000000000001
2012,11,20,21,30,0,0,0,24.900000000000002,5.1000000000000005,140.98
2012,11,20,22,30,0,0,0,24.8,4.7,154.92000000000002
2012,11,20,23,30,0,0,0,24.700000000000003,4.4,168.88
2012,11,21,0,30,0,0,0,24.6,4,176.77
2012,11,21,1,30,0,0,0,24.6,3.8000000000000003,162.95000000000002
2012,11,21,2,30,0,0,0,24.5,3.5,148.99
2012,11,21,3,30,0,0,0,24.5,3.2,135.09
2012,11,21,4,30,0,0,0,24.5,3,121.3
2012,11,21,5,30,0,0,0,24.5,2.9000000000000004,107.7
2012,11,21,6,30,0,0,0,24.6,2.7,94.38
2012,11,21,7,30,97,155,74,24.8,2.6,81.39
2012,11,21,8,30,218,137,169,25,2.5,69.24
2012,11,21,9,30,336,90,289,25.1,2.2,58.18
2012,11,21,10,30,291,11,284,25.200000000000003,1.8,49.02
2012,11,21,11,30,282,2,281,25.3,1.4000000000000001,43.01
2012,11,21,12,30,371,27,351,25.400000000000002,1,41.550000000000004
2012,11,21,13,30,159,0,159,25.6,0.8,45.08
2012,11,21,14,30,592,785,115,25.700000000000003,0.8,52.6
2012,11,21,15,30,28,0,28,25.700000000000003,0.8,62.7
2012,11,21,16,30,71,3,70,25.700000000000003,1,74.3
2012,11,21,17,30,18,0,18,25.6,1,86.67
2012,11,21,18,30,0,0,0,25.5,0.9,99.98
2012,11,21,19,30,0,0,0,25.400000000000002,0.9,113.43
2012,11,21,20,30,0,0,0,25.3,0.9,127.12
2012,11,21,21,30,0,0,0,25.200000000000003,1.1,140.95000000000002
2012,11,21,22,30,0,0,0,25.1,1.3,154.88
2012,11,21,23,30,0,0,0,24.900000000000002,1.6,168.85
2012,11,22,0,30,0,0,0,24.700000000000003,1.9000000000000001,176.91
2012,11,22,1,30,0,0,0,24.5,2.2,163.04
2012,11,22,2,30,0,0,0,24.400000000000002,2.3000000000000003,149.08
2012,11,22,3,30,0,0,0,24.200000000000003,2.4000000000000004,135.19
2012,11,22,4,30,0,0,0,24.200000000000003,2.3000000000000003,121.41
2012,11,22,5,30,0,0,0,24.200000000000003,2.1,107.83
2012,11,22,6,30,0,0,0,24.400000000000002,1.8,94.52
2012,11,22,7,30,48,3,48,24.6,1.7000000000000002,81.54
2012,11,22,8,30,199,108,162,24.900000000000002,1.8,69.41
2012,11,22,9,30,256,32,239,25.1,1.9000000000000001,58.370000000000005
2012,11,22,10,30,470,180,353,25.200000000000003,2,49.230000000000004
2012,11,22,11,30,322,32,298,25.3,2.2,43.230000000000004
2012,11,22,12,30,341,11,333,25.400000000000002,2.3000000000000003,41.75
2012,11,22,13,30,415,85,354,25.400000000000002,2.3000000000000003,45.24
2012,11,22,14,30,72,0,72,25.400000000000002,2.1,52.72
2012,11,22,15,30,72,0,71,25.400000000000002,1.8,62.78
2012,11,22,16,30,216,549,68,25.3,1.4000000000000001,74.35000000000001
2012,11,22,17,30,17,0,17,25.200000000000003,1.1,86.7
2012,11,22,18,30,0,0,0,25.1,1,99.99000000000001
2012,11,22,19,30,0,0,0,25,0.9,113.42
2012,11,22,20,30,0,0,0,25,0.8,127.10000000000001
2012,11,22,21,30,0,0,0,24.900000000000002,0.8,140.92000000000002
2012,11,22,22,30,0,0,0,24.8,0.8,154.84
2012,11,22,23,30,0,0,0,24.700000000000003,0.8,168.81
2012,11,23,0,30,0,0,0,24.700000000000003,0.7000000000000001,177.03
2012,11,23,1,30,0,0,0,24.6,0.7000000000000001,163.13
2012,11,23,2,30,0,0,0,24.6,0.8,149.17000000000002
2012,11,23,3,30,0,0,0,24.5,1,135.29
2012,11,23,4,30,0,0,0,24.6,1.3,121.52
2012,11,23,5,30,0,0,0,24.6,1.6,107.95
2012,11,23,6,30,0,0,0,24.700000000000003,1.8,94.65
2012,11,23,7,30,100,405,41,24.900000000000002,2,81.69
2012,11,23,8,30,307,682,69,25.1,2.2,69.58
2012,11,23,9,30,502,803,83,25.3,2.3000000000000003,58.56
2012,11,23,10,30,148,0,148,25.5,2.4000000000000004,49.44
2012,11,23,11,30,418,77,362,25.700000000000003,2.5,43.44
2012,11,23,12,30,753,846,124,25.900000000000002,2.6,41.95
2012,11,23,13,30,704,837,117,26.1,2.6,45.4
2012,11,23,14,30,434,137,351,26.200000000000003,2.8000000000000003,52.84
2012,11,23,15,30,242,25,230,26.1,3.1,62.85
2012,11,23,16,30,109,2,109,26,3.4000000000000004,74.39
2012,11,23,17,30,18,0,18,25.700000000000003,3.6,86.72
2012,11,23,18,30,0,0,0,25.400000000000002,3.7,99.99000000000001
2012,11,23,19,30,0,0,0,25.200000000000003,3.6,113.41
2012,11,23,20,30,0,0,0,25,3.3000000000000003,127.07000000000001
2012,11,23,21,30,0,0,0,24.8,3,140.88
2012,11,23,22,30,0,0,0,24.700000000000003,2.7,154.8
2012,11,23,23,30,0,0,0,24.6,2.5,168.76
2012,11,24,0,30,0,0,0,24.5,2.2,177.15
2012,11,24,1,30,0,0,0,24.400000000000002,2.1,163.21
2012,11,24,2,30,0,0,0,24.3,2.1,149.27
2012,11,24,3,30,0,0,0,24.3,2.3000000000000003,135.39000000000001
2012,11,24,4,30,0,0,0,24.200000000000003,2.6,121.64
2012,11,24,5,30,0,0,0,24.200000000000003,3,108.07000000000001
2012,11,24,6,30,0,0,0,24.3,3.4000000000000004,94.79
2012,11,24,7,30,99,404,41,24.6,3.8000000000000003,81.84
2012,11,24,8,30,308,691,69,25,4.2,69.75
2012,11,24,9,30,504,815,82,25.400000000000002,4.4,58.75
2012,11,24,10,30,657,877,89,25.700000000000003,4.6000000000000005,49.64
2012,11,24,11,30,750,916,87,26,4.800000000000001,43.65
2012,11,24,12,30,774,925,88,26.200000000000003,4.9,42.14
2012,11,24,13,30,724,911,86,26.3,5.1000000000000005,45.56
2012,11,24,14,30,605,859,88,26.400000000000002,5.2,52.95
2012,11,24,15,30,433,783,77,26.200000000000003,5.4,62.92
2012,11,24,16,30,227,625,59,26,5.6000000000000005,74.43
2012,11,24,17,30,33,204,21,25.6,5.6000000000000005,86.74
2012,11,24,18,30,0,0,0,25.3,5.5,99.99000000000001
2012,11,24,19,30,0,0,0,25.1,5.4,113.4
2012,11,24,20,30,0,0,0,25,5.1000000000000005,127.04
2012,11,24,21,30,0,0,0,24.900000000000002,4.800000000000001,140.84
2012,11,24,22,30,0,0,0,24.8,4.4,154.75
2012,11,24,23,30,0,0,0,24.700000000000003,4.2,168.71
2012,11,25,0,30,0,0,0,24.6,4.1000000000000005,177.26
2012,11,25,1,30,0,0,0,24.6,4.2,163.3
2012,11,25,2,30,0,0,0,24.5,4.3,149.36
2012,11,25,3,30,0,0,0,24.400000000000002,4.5,135.49
2012,11,25,4,30,0,0,0,24.3,4.6000000000000005,121.75
2012,11,25,5,30,0,0,0,24.3,4.6000000000000005,108.19
2012,11,25,6,30,0,0,0,24.400000000000002,4.800000000000001,94.92
2012,11,25,7,30,57,2,57,24.700000000000003,5.300000000000001,81.99
2012,11,25,8,30,221,97,188,24.900000000000002,5.800000000000001,69.91
2012,11,25,9,30,372,175,282,25.1,6.1000000000000005,58.93
2012,11,25,10,30,516,287,332,25.3,6.300000000000001,49.84
2012,11,25,11,30,552,209,402,25.400000000000002,6.5,43.86
2012,11,25,12,30,544,296,325,25.5,6.9,42.33
2012,11,25,13,30,429,140,331,25.5,7.1000000000000005,45.7
2012,11,25,14,30,407,222,274,25.5,7.300000000000001,53.050000000000004
2012,11,25,15,30,245,31,231,25.3,7.4,62.99
2012,11,25,16,30,101,2,101,25.1,7.300000000000001,74.47
2012,11,25,17,30,18,0,18,24.900000000000002,6.9,86.75
2012,11,25,18,30,0,0,0,24.700000000000003,6.300000000000001,99.98
2012,11,25,19,30,0,0,0,24.700000000000003,6.1000000000000005,113.37
2012,11,25,20,30,0,0,0,24.6,6.1000000000000005,127.01
2012,11,25,21,30,0,0,0,24.6,6,140.8
2012,11,25,22,30,0,0,0,24.6,5.9,154.70000000000002
2012,11,25,23,30,0,0,0,24.400000000000002,5.9,168.65
2012,11,26,0,30,0,0,0,24.3,5.800000000000001,177.35
2012,11,26,1,30,0,0,0,24.200000000000003,5.800000000000001,163.39000000000001
2012,11,26,2,30,0,0,0,24,5.800000000000001,149.45000000000002
2012,11,26,3,30,0,0,0,23.900000000000002,5.7,135.6
2012,11,26,4,30,0,0,0,23.900000000000002,5.7,121.86
2012,11,26,5,30,0,0,0,23.900000000000002,6,108.32000000000001
2012,11,26,6,30,0,0,0,24,6.4,95.06
2012,11,26,7,30,62,15,60,24.200000000000003,6.9,82.13
2012,11,26,8,30,224,101,190,24.5,7.2,70.08
2012,11,26,9,30,390,329,221,24.8,7.300000000000001,59.11
2012,11,26,10,30,429,197,302,24.900000000000002,7.4,50.04
2012,11,26,11,30,490,213,337,25,7.4,44.06
2012,11,26,12,30,528,256,339,25,7.4,42.51
2012,11,26,13,30,419,120,335,25,7.4,45.84
2012,11,26,14,30,406,192,291,24.900000000000002,7.300000000000001,53.14
2012,11,26,15,30,242,61,214,24.8,7.2,63.04
2012,11,26,16,30,145,53,131,24.700000000000003,6.9,74.5
2012,11,26,17,30,24,2,24,24.400000000000002,6.6000000000000005,86.75
2012,11,26,18,30,0,0,0,24.200000000000003,6.300000000000001,99.97
2012,11,26,19,30,0,0,0,24.1,6.1000000000000005,113.35000000000001
2012,11,26,20,30,0,0,0,24,6,126.97
2012,11,26,21,30,0,0,0,24,6,140.75
2012,11,26,22,30,0,0,0,23.900000000000002,6,154.64000000000001
2012,11,26,23,30,0,0,0,23.900000000000002,6.1000000000000005,168.58
2012,11,27,0,30,0,0,0,23.8,6,177.44
2012,11,27,1,30,0,0,0,23.8,5.9,163.48
2012,11,27,2,30,0,0,0,23.8,5.800000000000001,149.55
2012,11,27,3,30,0,0,0,23.700000000000003,5.9,135.7
2012,11,27,4,30,0,0,0,23.8,5.9,121.98
2012,11,27,5,30,0,0,0,23.8,5.9,108.44
2012,11,27,6,30,0,0,0,23.900000000000002,6,95.2
2012,11,27,7,30,98,437,39,24.200000000000003,6.2,82.28
2012,11,27,8,30,253,246,170,24.6,6.6000000000000005,70.24
2012,11,27,9,30,203,3,201,24.8,6.7,59.29
2012,11,27,10,30,346,41,320,25,6.7,50.230000000000004
2012,11,27,11,30,185,0,185,25.1,6.7,44.25
2012,11,27,12,30,361,17,349,25.200000000000003,6.6000000000000005,42.68
2012,11,27,13,30,331,13,322,25.200000000000003,6.6000000000000005,45.97
2012,11,27,14,30,370,73,327,25.200000000000003,6.5,53.230000000000004
2012,11,27,15,30,87,0,87,25.1,6.5,63.1
2012,11,27,16,30,69,0,69,25,6.5,74.52
2012,11,27,17,30,36,257,21,24.700000000000003,6.300000000000001,86.75
2012,11,27,18,30,0,0,0,24.5,6.2,99.96000000000001
2012,11,27,19,30,0,0,0,24.400000000000002,6.1000000000000005,113.32000000000001
2012,11,27,20,30,0,0,0,24.200000000000003,5.800000000000001,126.93
2012,11,27,21,30,0,0,0,24.1,5.5,140.70000000000002
2012,11,27,22,30,0,0,0,23.900000000000002,5.2,154.57
2012,11,27,23,30,0,0,0,23.900000000000002,4.800000000000001,168.51
2012,11,28,0,30,0,0,0,23.8,4.6000000000000005,177.52
2012,11,28,1,30,0,0,0,23.8,4.3,163.57
2012,11,28,2,30,0,0,0,23.700000000000003,4.1000000000000005,149.65
2012,11,28,3,30,0,0,0,23.700000000000003,3.8000000000000003,135.81
2012,11,28,4,30,0,0,0,23.700000000000003,3.6,122.09
2012,11,28,5,30,0,0,0,23.700000000000003,3.5,108.57000000000001
2012,11,28,6,30,0,0,0,23.8,3.5,95.33
2012,11,28,7,30,99,485,35,24.1,3.7,82.43
2012,11,28,8,30,314,760,59,24.400000000000002,4,70.4
2012,11,28,9,30,308,61,278,24.6,4.2,59.47
2012,11,28,10,30,671,931,78,24.900000000000002,4.2,50.42
2012,11,28,11,30,762,948,85,25,4,44.44
2012,11,28,12,30,653,411,352,25.200000000000003,3.4000000000000004,42.85
2012,11,28,13,30,735,938,85,25.3,2.7,46.1
2012,11,28,14,30,616,887,86,25.3,2.1,53.32
2012,11,28,15,30,442,809,76,25.3,1.7000000000000002,63.14
2012,11,28,16,30,231,649,58,25.200000000000003,1.8,74.54
2012,11,28,17,30,34,226,22,25,1.9000000000000001,86.75
2012,11,28,18,30,0,0,0,24.8,2,99.94
2012,11,28,19,30,0,0,0,24.6,1.8,113.28
2012,11,28,20,30,0,0,0,24.400000000000002,1.6,126.88000000000001
2012,11,28,21,30,0,0,0,24.200000000000003,1.6,140.64000000000001
2012,11,28,22,30,0,0,0,24,1.5,154.51
2012,11,28,23,30,0,0,0,23.900000000000002,1.2000000000000002,168.43
2012,11,29,0,30,0,0,0,23.8,1.1,177.59
2012,11,29,1,30,0,0,0,23.700000000000003,0.9,163.65
2012,11,29,2,30,0,0,0,23.700000000000003,0.6000000000000001,149.74
2012,11,29,3,30,0,0,0,23.6,0.6000000000000001,135.91
2012,11,29,4,30,0,0,0,23.6,0.8,122.21000000000001
2012,11,29,5,30,0,0,0,23.6,1,108.69
2012,11,29,6,30,0,0,0,23.700000000000003,1.1,95.47
2012,11,29,7,30,53,8,52,23.900000000000002,1.3,82.57000000000001
2012,11,29,8,30,250,333,140,24.1,1.3,70.56
2012,11,29,9,30,335,107,281,24.400000000000002,1.1,59.64
2012,11,29,10,30,522,336,308,24.700000000000003,0.9,50.6
2012,11,29,11,30,443,97,374,24.900000000000002,0.7000000000000001,44.62
2012,11,29,12,30,491,125,400,25,0.7000000000000001,43.01
2012,11,29,13,30,351,30,330,25.1,0.7000000000000001,46.22
2012,11,29,14,30,326,89,273,25.200000000000003,0.8,53.39
2012,11,29,15,30,230,82,193,25.200000000000003,0.8,63.18
2012,11,29,16,30,110,4,109,25.1,0.9,74.55
2012,11,29,17,30,24,2,23,25,0.8,86.74
2012,11,29,18,30,0,0,0,24.900000000000002,0.8,99.91
2012,11,29,19,30,0,0,0,24.900000000000002,0.8,113.24000000000001
2012,11,29,20,30,0,0,0,24.8,0.8,126.83
2012,11,29,21,30,0,0,0,24.8,0.9,140.58
2012,11,29,22,30,0,0,0,24.700000000000003,0.9,154.44
2012,11,29,23,30,0,0,0,24.6,0.9,168.35
2012,11,30,0,30,0,0,0,24.5,0.9,177.65
2012,11,30,1,30,0,0,0,24.400000000000002,0.8,163.74
2012,11,30,2,30,0,0,0,24.400000000000002,0.8,149.84
2012,11,30,3,30,0,0,0,24.3,0.8,136.02
2012,11,30,4,30,0,0,0,24.3,1,122.32000000000001
2012,11,30,5,30,0,0,0,24.3,1.2000000000000002,108.82000000000001
2012,11,30,6,30,0,0,0,24.3,1.4000000000000001,95.60000000000001
2012,11,30,7,30,91,450,34,24.5,1.7000000000000002,82.72
2012,11,30,8,30,230,170,174,24.8,1.9000000000000001,70.72
2012,11,30,9,30,501,852,72,25,1.8,59.81
2012,11,30,10,30,655,909,80,25.200000000000003,1.5,50.78
2012,11,30,11,30,748,930,88,25.400000000000002,1.2000000000000002,44.800000000000004
2012,11,30,12,30,577,244,399,25.6,0.9,43.160000000000004
2012,11,30,13,30,555,272,368,25.6,0.7000000000000001,46.33
2012,11,30,14,30,267,10,260,25.700000000000003,0.7000000000000001,53.46
2012,11,30,15,30,276,125,219,25.6,0.8,63.22
2012,11,30,16,30,128,42,117,25.5,1,74.56
2012,11,30,17,30,23,2,23,25.400000000000002,1,86.73
2012,11,30,18,30,0,0,0,25.200000000000003,0.9,99.88
2012,11,30,19,30,0,0,0,25.1,0.9,113.2
2012,11,30,20,30,0,0,0,25,1.1,126.77
2012,11,30,21,30,0,0,0,24.900000000000002,1.4000000000000001,140.51
2012,11,30,22,30,0,0,0,24.700000000000003,1.6,154.36
2012,11,30,23,30,0,0,0,24.6,1.7000000000000002,168.27
2012,12,1,0,30,0,0,0,24.5,1.6,177.70000000000002
2012,12,1,1,30,0,0,0,24.400000000000002,1.5,163.83
2012,12,1,2,30,0,0,0,24.3,1.4000000000000001,149.94
2012,12,1,3,30,0,0,0,24.200000000000003,1.2000000000000002,136.13
2012,12,1,4,30,0,0,0,24.200000000000003,1.1,122.44
2012,12,1,5,30,0,0,0,24.1,1.2000000000000002,108.94
2012,12,1,6,30,0,0,0,24,1.5,95.74000000000001
2012,12,1,7,30,85,394,36,24.200000000000003,1.8,82.86
2012,12,1,8,30,290,690,64,24.400000000000002,2,70.88
2012,12,1,9,30,253,30,238,24.6,1.9000000000000001,59.980000000000004
2012,12,1,10,30,638,875,87,24.900000000000002,1.7000000000000002,50.95
2012,12,1,11,30,731,910,87,25.1,1.3,44.97
2012,12,1,12,30,649,621,196,25.400000000000002,1,43.300000000000004
2012,12,1,13,30,687,635,249,25.6,1,46.44
2012,12,1,14,30,543,643,162,25.700000000000003,1,53.53
2012,12,1,15,30,313,161,241,25.700000000000003,1,63.25
2012,12,1,16,30,220,603,60,25.6,1,74.56
2012,12,1,17,30,16,0,16,25.5,1.1,86.71000000000001
2012,12,1,18,30,0,0,0,25.3,1.1,99.85000000000001
2012,12,1,19,30,0,0,0,25.200000000000003,1.1,113.15
2012,12,1,20,30,0,0,0,25.1,1.1,126.71000000000001
2012,12,1,21,30,0,0,0,25,1.2000000000000002,140.45000000000002
2012,12,1,22,30,0,0,0,24.900000000000002,1.4000000000000001,154.28
2012,12,1,23,30,0,0,0,24.8,1.8,168.17000000000002
2012,12,2,0,30,0,0,0,24.8,2.2,177.74
2012,12,2,1,30,0,0,0,24.700000000000003,2.1,163.92000000000002
2012,12,2,2,30,0,0,0,24.6,1.8,150.04
2012,12,2,3,30,0,0,0,24.6,1.4000000000000001,136.24
2012,12,2,4,30,0,0,0,24.6,1.1,122.56
2012,12,2,5,30,0,0,0,24.700000000000003,1,109.07000000000001
2012,12,2,6,30,0,0,0,24.700000000000003,1.2000000000000002,95.87
2012,12,2,7,30,18,0,18,24.900000000000002,1.6,83
2012,12,2,8,30,26,0,26,25.1,1.7000000000000002,71.03
2012,12,2,9,30,310,156,233,25.400000000000002,1.7000000000000002,60.14
2012,12,2,10,30,132,2,131,25.700000000000003,2,51.120000000000005
2012,12,2,11,30,303,27,284,25.900000000000002,2.3000000000000003,45.13
2012,12,2,12,30,601,531,215,25.900000000000002,2.7,43.44
2012,12,2,13,30,495,256,319,26,3.2,46.54
2012,12,2,14,30,431,285,261,26,3.6,53.58
2012,12,2,15,30,236,75,202,25.900000000000002,4,63.27
2012,12,2,16,30,124,22,118,25.700000000000003,4.2,74.56
2012,12,2,17,30,19,0,19,25.6,4.2,86.69
2012,12,2,18,30,0,0,0,25.5,4.1000000000000005,99.81
2012,12,2,19,30,0,0,0,25.5,4,113.10000000000001
2012,12,2,20,30,0,0,0,25.5,3.9000000000000004,126.65
2012,12,2,21,30,0,0,0,25.5,3.8000000000000003,140.37
2012,12,2,22,30,0,0,0,25.5,3.9000000000000004,154.20000000000002
2012,12,2,23,30,0,0,0,25.5,3.9000000000000004,168.08
2012,12,3,0,30,0,0,0,25.400000000000002,4,177.78
2012,12,3,1,30,0,0,0,25.400000000000002,4,164.02
2012,12,3,2,30,0,0,0,25.3,4.1000000000000005,150.15
2012,12,3,3,30,0,0,0,25.200000000000003,4.1000000000000005,136.35
2012,12,3,4,30,0,0,0,25.200000000000003,4.1000000000000005,122.67
2012,12,3,5,30,0,0,0,25.200000000000003,4.1000000000000005,109.19
2012,12,3,6,30,0,0,0,25.200000000000003,4.1000000000000005,96.01
2012,12,3,7,30,82,412,32,25.5,4.2,83.15
2012,12,3,8,30,184,43,170,25.700000000000003,4.2,71.19
2012,12,3,9,30,130,0,130,25.900000000000002,4.1000000000000005,60.300000000000004
2012,12,3,10,30,633,894,73,26,3.8000000000000003,51.29
2012,12,3,11,30,389,73,338,26.1,3.4000000000000004,45.29
2012,12,3,12,30,111,0,111,26.200000000000003,3,43.58
2012,12,3,13,30,706,921,74,26.200000000000003,2.8000000000000003,46.63
2012,12,3,14,30,589,848,86,26.200000000000003,2.7,53.63
2012,12,3,15,30,423,777,74,26.1,2.6,63.29
2012,12,3,16,30,153,48,140,26,2.6,74.55
2012,12,3,17,30,34,230,21,25.8,2.4000000000000004,86.67
2012,12,3,18,30,0,0,0,25.700000000000003,2.1,99.76
2012,12,3,19,30,0,0,0,25.5,1.8,113.05
2012,12,3,20,30,0,0,0,25.400000000000002,1.6,126.59
2012,12,3,21,30,0,0,0,25.3,1.4000000000000001,140.3
2012,12,3,22,30,0,0,0,25.200000000000003,1.3,154.11
2012,12,3,23,30,0,0,0,25.1,1.3,167.98
2012,12,4,0,30,0,0,0,25,1.1,177.8
